id,,exp,hatchTimeSeconds
1334,1334,391915,264600
1335,1335,392265,264600
1336,1336,392615,264600
1337,1337,392965,264600
1338,1338,393315,264600
1339,1339,393665,264600
1340,1340,394015,264600
1341,1341,394365,264600
1342,1342,394715,264600
1343,1343,395065,264600
1344,1344,395415,264600
1345,1345,395765,264600
1346,1346,396115,264600
1347,1347,396465,264600
1348,1348,396815,264600
1349,1349,397165,264600
1350,1350,397515,264600
1351,1351,397865,264600
1352,1352,398215,264600
1353,1353,398565,264600
1354,1354,398915,264600
1355,1355,399265,264600
1356,1356,399615,264600
1357,1357,399965,264600
1358,1358,400315,264600
1359,1359,400665,264600
1360,1360,401015,264600
1361,1361,401365,264600
1362,1362,401715,264600
1363,1363,402065,264600
1364,1364,402415,264600
1365,1365,402765,264600
1366,1366,403115,264600
1367,1367,403465,264600
1368,1368,403815,264600
1369,1369,404165,264600
1370,1370,404515,264600
1371,1371,404865,264600
1372,1372,405215,264600
1373,1373,405565,264600
1374,1374,405915,264600
1375,1375,406265,264600
1376,1376,406615,264600
1377,1377,406965,264600
1378,1378,407315,264600
1379,1379,407665,264600
1380,1380,408015,264600
1381,1381,408365,264600
1382,1382,408715,264600
1383,1383,409065,264600
1384,1384,409415,264600
1385,1385,409765,264600
1386,1386,410115,264600
1387,1387,410465,264600
1388,1388,410815,264600
1389,1389,411165,264600
1390,1390,411515,264600
1391,1391,411865,264600
1392,1392,412215,264600
1393,1393,412565,264600
1394,1394,412915,264600
1395,1395,413265,264600
1396,1396,413615,264600
1397,1397,413965,264600
1398,1398,414315,264600
1399,1399,414665,264600
1400,1400,415015,264600
1401,1401,415365,264600
1402,1402,415715,264600
1403,1403,416065,264600
1404,1404,416415,264600
1405,1405,416765,264600
1406,1406,417115,264600
1407,1407,417465,264600
1408,1408,417815,264600
1409,1409,418165,264600
1410,1410,418515,264600
1411,1411,418865,264600
1412,1412,419215,264600
1413,1413,419565,264600
1414,1414,419915,264600
1415,1415,420265,264600
1416,1416,420615,264600
1417,1417,420965,264600
1418,1418,421315,264600
1419,1419,421665,264600
1420,1420,422015,264600
1421,1421,422365,264600
1422,1422,422715,264600
1423,1423,423065,264600
1424,1424,423415,264600
1425,1425,423765,264600
1426,1426,424115,264600
1427,1427,424465,264600
1428,1428,424815,264600
1429,1429,425165,264600
1430,1430,425515,264600
1431,1431,425865,264600
1432,1432,426215,264600
1433,1433,426565,264600
1434,1434,426915,264600
1435,1435,427265,264600
1436,1436,427615,264600
1437,1437,427965,264600
1438,1438,428315,264600
1439,1439,428665,264600
1440,1440,429015,264600
1441,1441,429365,264600
1442,1442,429715,264600
1443,1443,430065,264600
1444,1444,430415,264600
1445,1445,430765,264600
1446,1446,431115,264600
1447,1447,431465,264600
1448,1448,431815,264600
1449,1449,432165,264600
1450,1450,432515,264600
1451,1451,432865,264600
1452,1452,433215,264600
1453,1453,433565,264600
1454,1454,433915,264600
1455,1455,434265,264600
1456,1456,434615,264600
1457,1457,434965,264600
1458,1458,435315,264600
1459,1459,435665,264600
1460,1460,436015,264600
1461,1461,436365,264600
1462,1462,436715,264600
1463,1463,437065,264600
1464,1464,437415,264600
1465,1465,437765,264600
1466,1466,438115,264600
1467,1467,438465,264600
1468,1468,438815,264600
1469,1469,439165,264600
1470,1470,439515,264600
1471,1471,439865,264600
1472,1472,440215,264600
1473,1473,440565,264600
1474,1474,440915,264600
1475,1475,441265,264600
1476,1476,441615,264600
1477,1477,441965,264600
1478,1478,442315,264600
1479,1479,442665,264600
1480,1480,443015,264600
1481,1481,443365,264600
1482,1482,443715,264600
1483,1483,444065,264600
1484,1484,444415,264600
1485,1485,444765,264600
1486,1486,445115,264600
1487,1487,445465,264600
1488,1488,445815,264600
1489,1489,446165,264600
1490,1490,446515,264600
1491,1491,446865,264600
1492,1492,447215,264600
1493,1493,447565,264600
1494,1494,447915,264600
1495,1495,448265,264600
1496,1496,448615,264600
1497,1497,448965,264600
1498,1498,449315,264600
1499,1499,449665,264600
1500,1500,450015,264600
1501,1501,450365,264600
1502,1502,450715,264600
1503,1503,451065,264600
1504,1504,451415,264600
1505,1505,451765,264600
1506,1506,452115,264600
1507,1507,452465,264600
1508,1508,452815,264600
1509,1509,453165,264600
1510,1510,453515,264600
1511,1511,453865,264600
1512,1512,454215,264600
1513,1513,454565,264600
1514,1514,454915,264600
1515,1515,455265,264600
1516,1516,455615,264600
1517,1517,455965,264600
1518,1518,456315,264600
1519,1519,456665,264600
1520,1520,457015,264600
1521,1521,457365,264600
1522,1522,457715,264600
1523,1523,458065,264600
1524,1524,458415,264600
1525,1525,458765,264600
1526,1526,459115,264600
1527,1527,459465,264600
1528,1528,459815,264600
1529,1529,460165,264600
1530,1530,460515,264600
1531,1531,460865,264600
1532,1532,461215,264600
1533,1533,461565,264600
1534,1534,461915,264600
1535,1535,462265,264600
1536,1536,462615,264600
1537,1537,462965,264600
1538,1538,463315,264600
1539,1539,463665,264600
1540,1540,464015,264600
1541,1541,464365,264600
1542,1542,464715,264600
1543,1543,465065,264600
1544,1544,465415,264600
1545,1545,465765,264600
1546,1546,466115,264600
1547,1547,466465,264600
1548,1548,466815,264600
1549,1549,467165,264600
1550,1550,467515,264600
1551,1551,467865,264600
1552,1552,468215,264600
1553,1553,468565,264600
1554,1554,468915,264600
1555,1555,469265,264600
1556,1556,469615,264600
1557,1557,469965,264600
1558,1558,470315,264600
1559,1559,470665,264600
1560,1560,471015,264600
1561,1561,471365,264600
1562,1562,471715,264600
1563,1563,472065,264600
1564,1564,472415,264600
1565,1565,472765,264600
1566,1566,473115,264600
1567,1567,473465,264600
1568,1568,473815,264600
1569,1569,474165,264600
1570,1570,474515,264600
1571,1571,474865,264600
1572,1572,475215,264600
1573,1573,475565,264600
1574,1574,475915,264600
1575,1575,476265,264600
1576,1576,476615,264600
1577,1577,476965,264600
1578,1578,477315,264600
1579,1579,477665,264600
1580,1580,478015,264600
1581,1581,478365,264600
1582,1582,478715,264600
1583,1583,479065,264600
1584,1584,479415,264600
1585,1585,479765,264600
1586,1586,480115,264600
1587,1587,480465,264600
1588,1588,480815,264600
1589,1589,481165,264600
1590,1590,481515,264600
1591,1591,481865,264600
1592,1592,482215,264600
1593,1593,482565,264600
1594,1594,482915,264600
1595,1595,483265,264600
1596,1596,483615,264600
1597,1597,483965,264600
1598,1598,484315,264600
1599,1599,484665,264600
1600,1600,485015,264600
1601,1601,485365,264600
1602,1602,485715,264600
1603,1603,486065,264600
1604,1604,486415,264600
1605,1605,486765,264600
1606,1606,487115,264600
1607,1607,487465,264600
1608,1608,487815,264600
1609,1609,488165,264600
1610,1610,488515,264600
1611,1611,488865,264600
1612,1612,489215,264600
1613,1613,489565,264600
1614,1614,489915,264600
1615,1615,490265,264600
1616,1616,490615,264600
1617,1617,490965,264600
1618,1618,491315,264600
1619,1619,491665,264600
1620,1620,492015,264600
1621,1621,492365,264600
1622,1622,492715,264600
1623,1623,493065,264600
1624,1624,493415,264600
1625,1625,493765,264600
1626,1626,494115,264600
1627,1627,494465,264600
1628,1628,494815,264600
1629,1629,495165,264600
1630,1630,495515,264600
1631,1631,495865,264600
1632,1632,496215,264600
1633,1633,496565,264600
1634,1634,496915,264600
1635,1635,497265,264600
1636,1636,497615,264600
1637,1637,497965,264600
1638,1638,498315,264600
1639,1639,498665,264600
1640,1640,499015,264600
1641,1641,499365,264600
1642,1642,499715,264600
1643,1643,500065,264600
1644,1644,500415,264600
1645,1645,500765,264600
1646,1646,501115,264600
1647,1647,501465,264600
1648,1648,501815,264600
1649,1649,502165,264600
1650,1650,502515,264600
1651,1651,502865,264600
1652,1652,503215,264600
1653,1653,503565,264600
1654,1654,503915,264600
1655,1655,504265,264600
1656,1656,504615,264600
1657,1657,504965,264600
1658,1658,505315,264600
1659,1659,505665,264600
1660,1660,506015,264600
1661,1661,506365,264600
1662,1662,506715,264600
1663,1663,507065,264600
1664,1664,507415,264600
1665,1665,507765,264600
1666,1666,508115,264600
1667,1667,508465,264600
1668,1668,508815,264600
1669,1669,509165,264600
1670,1670,509515,264600
1671,1671,509865,264600
1672,1672,510215,264600
1673,1673,510565,264600
1674,1674,510915,264600
1675,1675,511265,264600
1676,1676,511615,264600
1677,1677,511965,264600
1678,1678,512315,264600
1679,1679,512665,264600
1680,1680,513015,264600
1681,1681,513365,264600
1682,1682,513715,264600
1683,1683,514065,264600
1684,1684,514415,264600
1685,1685,514765,264600
1686,1686,515115,264600
1687,1687,515465,264600
1688,1688,515815,264600
1689,1689,516165,264600
1690,1690,516515,264600
1691,1691,516865,264600
1692,1692,517215,264600
1693,1693,517565,264600
1694,1694,517915,264600
1695,1695,518265,264600
1696,1696,518615,264600
1697,1697,518965,264600
1698,1698,519315,264600
1699,1699,519665,264600
1700,1700,520015,264600
1701,1701,520365,264600
1702,1702,520715,264600
1703,1703,521065,264600
1704,1704,521415,264600
1705,1705,521765,264600
1706,1706,522115,264600
1707,1707,522465,264600
1708,1708,522815,264600
1709,1709,523165,264600
1710,1710,523515,264600
1711,1711,523865,264600
1712,1712,524215,264600
1713,1713,524565,264600
1714,1714,524915,264600
1715,1715,525265,264600
1716,1716,525615,264600
1717,1717,525965,264600
1718,1718,526315,264600
1719,1719,526665,264600
1720,1720,527015,264600
1721,1721,527365,264600
1722,1722,527715,264600
1723,1723,528065,264600
1724,1724,528415,264600
1725,1725,528765,264600
1726,1726,529115,264600
1727,1727,529465,264600
1728,1728,529815,264600
1729,1729,530165,264600
1730,1730,530515,264600
1731,1731,530865,264600
1732,1732,531215,264600
1733,1733,531565,264600
1734,1734,531915,264600
1735,1735,532265,264600
1736,1736,532615,264600
1737,1737,532965,264600
1738,1738,533315,264600
1739,1739,533665,264600
1740,1740,534015,264600
1741,1741,534365,264600
1742,1742,534715,264600
1743,1743,535065,264600
1744,1744,535415,264600
1745,1745,535765,264600
1746,1746,536115,264600
1747,1747,536465,264600
1748,1748,536815,264600
1749,1749,537165,264600
1750,1750,537515,264600
1751,1751,537865,264600
1752,1752,538215,264600
1753,1753,538565,264600
1754,1754,538915,264600
1755,1755,539265,264600
1756,1756,539615,264600
1757,1757,539965,264600
1758,1758,540315,264600
1759,1759,540665,264600
1760,1760,541015,264600
1761,1761,541365,264600
1762,1762,541715,264600
1763,1763,542065,264600
1764,1764,542415,264600
1765,1765,542765,264600
1766,1766,543115,264600
1767,1767,543465,264600
1768,1768,543815,264600
1769,1769,544165,264600
1770,1770,544515,264600
1771,1771,544865,264600
1772,1772,545215,264600
1773,1773,545565,264600
1774,1774,545915,264600
1775,1775,546265,264600
1776,1776,546615,264600
1777,1777,546965,264600
1778,1778,547315,264600
1779,1779,547665,264600
1780,1780,548015,264600
1781,1781,548365,264600
1782,1782,548715,264600
1783,1783,549065,264600
1784,1784,549415,264600
1785,1785,549765,264600
1786,1786,550115,264600
1787,1787,550465,264600
1788,1788,550815,264600
1789,1789,551165,264600
1790,1790,551515,264600
1791,1791,551865,264600
1792,1792,552215,264600
1793,1793,552565,264600
1794,1794,552915,264600
1795,1795,553265,264600
1796,1796,553615,264600
1797,1797,553965,264600
1798,1798,554315,264600
1799,1799,554665,264600
1800,1800,555015,264600
1801,1801,555365,264600
1802,1802,555715,264600
1803,1803,556065,264600
1804,1804,556415,264600
1805,1805,556765,264600
1806,1806,557115,264600
1807,1807,557465,264600
1808,1808,557815,264600
1809,1809,558165,264600
1810,1810,558515,264600
1811,1811,558865,264600
1812,1812,559215,264600
1813,1813,559565,264600
1814,1814,559915,264600
1815,1815,560265,264600
1816,1816,560615,264600
1817,1817,560965,264600
1818,1818,561315,264600
1819,1819,561665,264600
1820,1820,562015,264600
1821,1821,562365,264600
1822,1822,562715,264600
1823,1823,563065,264600
1824,1824,563415,264600
1825,1825,563765,264600
1826,1826,564115,264600
1827,1827,564465,264600
1828,1828,564815,264600
1829,1829,565165,264600
1830,1830,565515,264600
1831,1831,565865,264600
1832,1832,566215,264600
1833,1833,566565,264600
1834,1834,566915,264600
1835,1835,567265,264600
1836,1836,567615,264600
1837,1837,567965,264600
1838,1838,568315,264600
1839,1839,568665,264600
1840,1840,569015,264600
1841,1841,569365,264600
1842,1842,569715,264600
1843,1843,570065,264600
1844,1844,570415,264600
1845,1845,570765,264600
1846,1846,571115,264600
1847,1847,571465,264600
1848,1848,571815,264600
1849,1849,572165,264600
1850,1850,572515,264600
1851,1851,572865,264600
1852,1852,573215,264600
1853,1853,573565,264600
1854,1854,573915,264600
1855,1855,574265,264600
1856,1856,574615,264600
1857,1857,574965,264600
1858,1858,575315,264600
1859,1859,575665,264600
1860,1860,576015,264600
1861,1861,576365,264600
1862,1862,576715,264600
1863,1863,577065,264600
1864,1864,577415,264600
1865,1865,577765,264600
1866,1866,578115,264600
1867,1867,578465,264600
1868,1868,578815,264600
1869,1869,579165,264600
1870,1870,579515,264600
1871,1871,579865,264600
1872,1872,580215,264600
1873,1873,580565,264600
1874,1874,580915,264600
1875,1875,581265,264600
1876,1876,581615,264600
1877,1877,581965,264600
1878,1878,582315,264600
1879,1879,582665,264600
1880,1880,583015,264600
1881,1881,583365,264600
1882,1882,583715,264600
1883,1883,584065,264600
1884,1884,584415,264600
1885,1885,584765,264600
1886,1886,585115,264600
1887,1887,585465,264600
1888,1888,585815,264600
1889,1889,586165,264600
1890,1890,586515,264600
1891,1891,586865,264600
1892,1892,587215,264600
1893,1893,587565,264600
1894,1894,587915,264600
1895,1895,588265,264600
1896,1896,588615,264600
1897,1897,588965,264600
1898,1898,589315,264600
1899,1899,589665,264600
1900,1900,590015,264600
1901,1901,590365,264600
1902,1902,590715,264600
1903,1903,591065,264600
1904,1904,591415,264600
1905,1905,591765,264600
1906,1906,592115,264600
1907,1907,592465,264600
1908,1908,592815,264600
1909,1909,593165,264600
1910,1910,593515,264600
1911,1911,593865,264600
1912,1912,594215,264600
1913,1913,594565,264600
1914,1914,594915,264600
1915,1915,595265,264600
1916,1916,595615,264600
1917,1917,595965,264600
1918,1918,596315,264600
1919,1919,596665,264600
1920,1920,597015,264600
1921,1921,597365,264600
1922,1922,597715,264600
1923,1923,598065,264600
1924,1924,598415,264600
1925,1925,598765,264600
1926,1926,599115,264600
1927,1927,599465,264600
1928,1928,599815,264600
1929,1929,600165,264600
1930,1930,600515,264600
1931,1931,600865,264600
1932,1932,601215,264600
1933,1933,601565,264600
1934,1934,601915,264600
1935,1935,602265,264600
1936,1936,602615,264600
1937,1937,602965,264600
1938,1938,603315,264600
1939,1939,603665,264600
1940,1940,604015,264600
1941,1941,604365,264600
1942,1942,604715,264600
1943,1943,605065,264600
1944,1944,605415,264600
1945,1945,605765,264600
1946,1946,606115,264600
1947,1947,606465,264600
1948,1948,606815,264600
1949,1949,607165,264600
1950,1950,607515,264600
1951,1951,607865,264600
1952,1952,608215,264600
1953,1953,608565,264600
1954,1954,608915,264600
1955,1955,609265,264600
1956,1956,609615,264600
1957,1957,609965,264600
1958,1958,610315,264600
1959,1959,610665,264600
1960,1960,611015,264600
1961,1961,611365,264600
1962,1962,611715,264600
1963,1963,612065,264600
1964,1964,612415,264600
1965,1965,612765,264600
1966,1966,613115,264600
1967,1967,613465,264600
1968,1968,613815,264600
1969,1969,614165,264600
1970,1970,614515,264600
1971,1971,614865,264600
1972,1972,615215,264600
1973,1973,615565,264600
1974,1974,615915,264600
1975,1975,616265,264600
1976,1976,616615,264600
1977,1977,616965,264600
1978,1978,617315,264600
1979,1979,617665,264600
1980,1980,618015,264600
1981,1981,618365,264600
1982,1982,618715,264600
1983,1983,619065,264600
1984,1984,619415,264600
1985,1985,619765,264600
1986,1986,620115,264600
1987,1987,620465,264600
1988,1988,620815,264600
1989,1989,621165,264600
1990,1990,621515,264600
1991,1991,621865,264600
1992,1992,622215,264600
1993,1993,622565,264600
1994,1994,622915,264600
1995,1995,623265,264600
1996,1996,623615,264600
1997,1997,623965,264600
1998,1998,624315,264600
1999,1999,624665,264600
2000,2000,625015,264600
2001,2001,625365,264600
2002,2002,625715,264600
2003,2003,626065,264600
