id,name,res,img,group,source,minLevel,maxLevel,hp,rank,week,equipId1,equip1,equipRate1,equipNum1,equipId2,equip2,equipRate2,equipNum2,equipId3,equip3,equipRate3,equipNum3,itemId1,item1,itemRate1,minItemNum1,maxItemNum1,itemId2,item2,itemRate2,minItemNum2,maxItemNum2,itemId3,item3,itemRate3,minItemNum3,maxItemNum3,furnitureId,furniture,furnitureRate,furnitureNum,valuableId,valuable,valuableRate,valuableNum,skillId,skill,skillRate,skillNum,jobId,job,jobRate,jobNum,flag,summary
74,Sack of Grass,27,50,103,,30,999,105,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,91,Mage's Potion,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Mage's Potion, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
75,Sack of Grass,27,50,103,,45,999,150,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,95,Sweet Medicine,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sweet Medicine, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
76,Wooden Box,27,69,103,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,76,Large Nail,70,1,3,12,Copper Coin,15,1,3,100,Wall: Wood,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Large Nail, 15% 1 - 3 Copper Coin, 5% 3 Wall: Wood"
77,Wooden Box,27,69,103,,20,999,75,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,76,Large Nail,70,1,3,12,Copper Coin,15,1,3,100,Wall: Wood,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Large Nail, 15% 1 - 3 Copper Coin, 5% 3 Wall: Wood"
78,Wooden Box,27,69,103,,30,999,105,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,4,Ore,100,1,3,75,Sturdy Board,70,1,3,12,Copper Coin,15,1,3,100,Wall: Wood,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Ore, 70% 1 - 3 Sturdy Board, 15% 1 - 3 Copper Coin, 5% 3 Wall: Wood"
79,Golden Barrel,27,65,103,,45,999,150,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,5,Mystic Ore,100,1,3,133,Veggie Juice,70,1,3,13,Silver Coin,15,1,3,100,Wall: Wood,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Mystic Ore, 70% 1 - 3 Veggie Juice, 15% 1 - 3 Silver Coin, 5% 3 Wall: Wood"
80,Tool Box,27,47,104,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,78,High Grade Brick,100,1,3,80,Bronze,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 High Grade Brick, 70% 1 - 3 Bronze, 15% 1 - 3 Wood"
81,Tool Box,27,47,104,,80,999,255,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,78,High Grade Brick,100,1,3,79,Iron Ore,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 High Grade Brick, 70% 1 - 3 Iron Ore, 15% 1 - 3 Wood"
82,Tool Box,27,47,104,,140,999,435,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,78,High Grade Brick,100,1,3,79,Iron Ore,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 High Grade Brick, 70% 1 - 3 Iron Ore, 15% 1 - 3 Wood"
83,Tool Box,27,47,104,,180,999,555,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,78,High Grade Brick,100,1,3,80,Bronze,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 High Grade Brick, 70% 1 - 3 Bronze, 15% 1 - 3 Wood"
84,Tool Box,27,47,104,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,78,High Grade Brick,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 High Grade Brick, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
85,Sack of Grass,27,50,104,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,93,Sage's Potion,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sage's Potion, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
86,Sack of Grass,27,50,104,,80,999,255,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,94,Energy Drink,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Energy Drink, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
87,Sack of Grass,27,50,104,,140,999,435,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,93,Sage's Potion,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sage's Potion, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
88,Sack of Grass,27,50,104,,180,999,555,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,94,Energy Drink,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Energy Drink, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
89,Sack of Grass,27,50,104,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,93,Sage's Potion,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sage's Potion, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
90,Vegetable Pouch,27,53,104,,100,999,315,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,98,Fresh Beans,100,1,3,99,Potato,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Fresh Beans, 70% 1 - 3 Potato, 15% 1 - 3 Grass"
91,Vegetable Pouch,27,53,104,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,102,Onion,100,1,3,106,Garlic,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Onion, 70% 1 - 3 Garlic, 15% 1 - 3 Grass"
92,Seafood Pouch,27,51,104,,80,999,255,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,118,Sea Snail,100,1,3,119,Clam,70,1,3,120,Mackerel,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sea Snail, 70% 1 - 3 Clam, 15% 1 - 3 Mackerel"
93,Seafood Pouch,27,51,104,,160,999,495,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,118,Sea Snail,100,1,3,119,Clam,70,1,3,120,Mackerel,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sea Snail, 70% 1 - 3 Clam, 15% 1 - 3 Mackerel"
94,Seafood Pouch,27,51,104,,210,999,645,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,118,Sea Snail,100,1,3,119,Clam,70,1,3,120,Mackerel,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sea Snail, 70% 1 - 3 Clam, 15% 1 - 3 Mackerel"
95,Wooden Box,27,70,104,,90,999,285,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,76,Large Nail,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Large Nail, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
96,Wooden Box,27,70,104,,130,999,405,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,76,Large Nail,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Large Nail, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
97,Wooden Box,27,70,104,,170,999,525,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,76,Large Nail,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Large Nail, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
98,Wooden Box,27,70,104,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,4,Ore,100,1,3,75,Sturdy Board,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Ore, 70% 1 - 3 Sturdy Board, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
99,Golden Barrel,27,65,104,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,5,Mystic Ore,100,1,3,133,Veggie Juice,70,1,3,13,Silver Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Mystic Ore, 70% 1 - 3 Veggie Juice, 15% 1 - 3 Silver Coin, 5% 3 Defensive Wall"
100,Tool Box,27,47,105,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,83,Strong Cloth,100,1,3,82,Silk Cloth,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Strong Cloth, 70% 1 - 3 Silk Cloth, 15% 1 - 3 Wood"
101,Tool Box,27,47,105,,60,999,195,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,82,Silk Cloth,100,1,3,76,Large Nail,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Silk Cloth, 70% 1 - 3 Large Nail, 15% 1 - 3 Wood"
102,Tool Box,27,47,105,,120,999,375,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,84,Pretty Cloth,100,1,3,83,Strong Cloth,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Pretty Cloth, 70% 1 - 3 Strong Cloth, 15% 1 - 3 Wood"
103,Tool Box,27,47,105,,180,999,555,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,82,Silk Cloth,100,1,3,84,Pretty Cloth,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Silk Cloth, 70% 1 - 3 Pretty Cloth, 15% 1 - 3 Wood"
104,Sack of Grass,27,50,105,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,95,Sweet Medicine,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sweet Medicine, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
105,Sack of Grass,27,50,105,,80,999,255,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,95,Sweet Medicine,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sweet Medicine, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
106,Sack of Grass,27,50,105,,130,999,405,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,95,Sweet Medicine,100,1,3,77,Strong Rope,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sweet Medicine, 70% 1 - 3 Strong Rope, 15% 1 - 3 Grass"
107,Seed Pouch,27,52,105,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,71,Farm Produce,100,1,3,72,Nuts,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Farm Produce, 70% 1 - 3 Nuts, 15% 1 - 3 Grass"
108,Seed Pouch,27,52,105,,150,999,465,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,71,Farm Produce,100,1,3,72,Nuts,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Farm Produce, 70% 1 - 3 Nuts, 15% 1 - 3 Grass"
109,Seed Pouch,27,52,105,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,71,Farm Produce,100,1,3,72,Nuts,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Farm Produce, 70% 1 - 3 Nuts, 15% 1 - 3 Grass"
110,Meat Pouch,27,49,105,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
111,Meat Pouch,27,49,105,,60,999,195,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
112,Meat Pouch,27,49,105,,180,999,555,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
113,Meat Pouch,27,49,105,,240,999,735,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
114,Wooden Box,27,71,105,,80,999,255,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,80,Bronze,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Bronze, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
115,Wooden Box,27,71,105,,130,999,405,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,80,Bronze,100,1,3,76,Large Nail,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Bronze, 70% 1 - 3 Large Nail, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
116,Wooden Box,27,71,105,,190,999,585,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,79,Iron Ore,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Iron Ore, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
117,Wooden Box,27,71,105,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,80,Bronze,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Bronze, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
118,Wooden Box,27,71,105,,250,999,765,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,4,Ore,100,1,3,75,Sturdy Board,70,1,3,12,Copper Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Ore, 70% 1 - 3 Sturdy Board, 15% 1 - 3 Copper Coin, 5% 3 Defensive Wall"
119,Golden Barrel,27,65,105,,260,999,795,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,5,Mystic Ore,100,1,3,133,Veggie Juice,70,1,3,13,Silver Coin,15,1,3,101,Defensive Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Mystic Ore, 70% 1 - 3 Veggie Juice, 15% 1 - 3 Silver Coin, 5% 3 Defensive Wall"
120,Tool Box,27,47,106,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,79,Iron Ore,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Iron Ore, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
121,Tool Box,27,47,106,,120,999,375,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,80,Bronze,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Bronze, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
122,Tool Box,27,47,106,,180,999,555,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,78,High Grade Brick,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 High Grade Brick, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
123,Tool Box,27,47,106,,240,999,735,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,79,Iron Ore,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Iron Ore, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
124,Tool Box,27,47,106,,300,999,915,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,80,Bronze,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Bronze, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
125,Tool Box,27,47,106,,350,999,1065,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,78,High Grade Brick,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 High Grade Brick, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
126,Tool Box,27,47,106,,450,999,1365,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,81,Gold Nugget,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Gold Nugget, 15% 1 - 3 Wood"
127,Meat Pouch,27,49,106,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
128,Meat Pouch,27,49,106,,200,999,615,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
129,Meat Pouch,27,49,106,,350,999,1065,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
130,Seed Pouch,27,52,106,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,71,Farm Produce,100,1,3,72,Nuts,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Farm Produce, 70% 1 - 3 Nuts, 15% 1 - 3 Grass"
131,Seed Pouch,27,52,106,,300,999,915,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,71,Farm Produce,100,1,3,72,Nuts,70,1,3,1,Grass,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Farm Produce, 70% 1 - 3 Nuts, 15% 1 - 3 Grass"
132,Wooden Box,27,72,106,,150,999,465,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,85,Medicinal Herb,100,1,3,90,Magic Bottle,70,1,3,12,Copper Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Medicinal Herb, 70% 1 - 3 Magic Bottle, 15% 1 - 3 Copper Coin, 5% 3 Castle Wall"
133,Wooden Box,27,72,106,,220,999,675,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,86,Leaf of Life,100,1,3,91,Mage's Potion,70,1,3,12,Copper Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Leaf of Life, 70% 1 - 3 Mage's Potion, 15% 1 - 3 Copper Coin, 5% 3 Castle Wall"
134,Wooden Box,27,72,106,,300,999,915,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,87,Enchanted Root,100,1,3,92,Sorcerer's Potion,70,1,3,12,Copper Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Enchanted Root, 70% 1 - 3 Sorcerer's Potion, 15% 1 - 3 Copper Coin, 5% 3 Castle Wall"
135,Wooden Box,27,72,106,,360,999,1095,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,88,Fragrant Flower,100,1,3,93,Sage's Potion,70,1,3,12,Copper Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Fragrant Flower, 70% 1 - 3 Sage's Potion, 15% 1 - 3 Copper Coin, 5% 3 Castle Wall"
136,Wooden Box,27,72,106,,400,999,1215,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,89,Vitality Bottle,100,1,3,94,Energy Drink,70,1,3,12,Copper Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Vitality Bottle, 70% 1 - 3 Energy Drink, 15% 1 - 3 Copper Coin, 5% 3 Castle Wall"
137,Wooden Box,27,72,106,,450,999,1365,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,90,Magic Bottle,100,1,3,95,Sweet Medicine,70,1,3,12,Copper Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Magic Bottle, 70% 1 - 3 Sweet Medicine, 15% 1 - 3 Copper Coin, 5% 3 Castle Wall"
138,Wooden Box,27,72,106,,480,999,1455,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,4,Ore,100,1,3,75,Sturdy Board,70,1,3,12,Copper Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Ore, 70% 1 - 3 Sturdy Board, 15% 1 - 3 Copper Coin, 5% 3 Castle Wall"
139,Golden Barrel,27,65,106,,450,999,1365,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,5,Mystic Ore,100,1,3,133,Veggie Juice,70,1,3,13,Silver Coin,15,1,3,102,Castle Wall,5,3,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Mystic Ore, 70% 1 - 3 Veggie Juice, 15% 1 - 3 Silver Coin, 5% 3 Castle Wall"
140,Tool Box,27,47,107,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,76,Large Nail,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Large Nail, 15% 1 - 3 Wood"
141,Tool Box,27,47,107,,100,999,315,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,75,Sturdy Board,100,1,3,76,Large Nail,70,1,3,2,Wood,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sturdy Board, 70% 1 - 3 Large Nail, 15% 1 - 3 Wood"
142,Meat Pouch,27,49,107,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
143,Meat Pouch,27,49,107,,150,999,465,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,128,Meat On The Bone,100,1,3,129,Cut of Meat,70,1,3,3,Food,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Meat On The Bone, 70% 1 - 3 Cut of Meat, 15% 1 - 3 Food"
144,Seafood Pouch,27,51,107,,1,999,18,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,118,Sea Snail,100,1,3,119,Clam,70,1,3,120,Mackerel,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sea Snail, 70% 1 - 3 Clam, 15% 1 - 3 Mackerel"
145,Seafood Pouch,27,51,107,,20,999,75,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,118,Sea Snail,100,1,3,119,Clam,70,1,3,120,Mackerel,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sea Snail, 70% 1 - 3 Clam, 15% 1 - 3 Mackerel"
146,Seafood Pouch,27,51,107,,30,999,105,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,118,Sea Snail,100,1,3,119,Clam,70,1,3,120,Mackerel,15,1,3,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,0,"100% 1 - 3 Sea Snail, 70% 1 - 3 Clam, 15% 1 - 3 Mackerel"
